id_client,region,age,genre,niveau_education,activite,revenu_mensuel_ghs,montant_credit_ghs,duree_mois,historique_remboursement,zone_rurale,nbr_dependants,garantie_type,defaut_paiement
GH000296,Western,33,F,Superieur,Restauration,200,2300,36,Excellent,0,0,Épargne,0
GH000297,Western,40,F,Superieur,Restauration,2200,9400,18,Bon,0,7,Épargne,0
GH000298,Central,39,M,Primaire,Pêche,690,500,18,Bon,1,0,Bien immobilier,0
GH000299,Ashanti,27,F,Superieur,Commerce,950,1600,12,Bon,0,1,Garant,0
GH000300,Northern,26,F,Secondaire,Services,1420,800,12,Moyen,1,0,Bien immobilier,0
GH000301,Volta,22,M,Primaire,Restauration,290,3100,18,Bon,1,0,Aucune,0
GH000302,Western,36,M,Aucun,Restauration,970,500,12,Premier,1,7,Aucune,0
GH000303,Eastern,52,M,Primaire,Pêche,540,2500,6,Premier,0,4,Aucune,0
GH000304,Ashanti,31,M,Secondaire,Pêche,1310,1000,18,Excellent,0,0,Aucune,0
GH000305,Western,41,M,Secondaire,Artisanat,200,900,12,Moyen,0,2,Aucune,0
GH000306,Northern,41,M,Primaire,Services,610,500,6,Excellent,1,0,Aucune,0
GH000307,Western,49,F,Secondaire,Artisanat,410,1200,12,Excellent,0,0,Bien immobilier,0
GH000308,Northern,57,M,Aucun,Commerce,940,4800,6,Premier,1,7,Épargne,0
GH000309,Greater Accra,57,M,Secondaire,Commerce,970,1800,18,Moyen,0,5,Bien immobilier,0
GH000310,Greater Accra,64,M,Secondaire,Commerce,380,3200,18,Bon,1,0,Garant,0
GH000311,Western,27,F,Superieur,Agriculture,380,8100,12,Moyen,0,6,Garant,0
GH000312,Central,46,M,Primaire,Pêche,610,2300,36,Mauvais,0,7,Aucune,0
GH000313,Greater Accra,46,F,Superieur,Restauration,320,1100,24,Mauvais,0,1,Aucune,0
GH000314,Western,53,F,Primaire,Pêche,1300,2800,6,Excellent,0,3,Épargne,0
GH000315,Northern,40,F,Primaire,Pêche,500,1100,18,Mauvais,0,1,Garant,1
GH000316,Ashanti,49,M,Primaire,Commerce,200,1100,12,Mauvais,1,4,Épargne,1
GH000317,Volta,52,F,Secondaire,Pêche,490,500,18,Bon,0,5,Garant,0
GH000318,Northern,47,M,Superieur,Agriculture,290,4200,24,Bon,1,5,Garant,0
GH000319,Eastern,52,F,Secondaire,Transport,200,1300,12,Excellent,1,4,Aucune,0
GH000320,Greater Accra,24,F,Superieur,Restauration,250,2100,18,Excellent,0,2,Aucune,0
GH000321,Volta,38,F,Primaire,Transport,730,700,24,Bon,1,2,Bien immobilier,0
GH000322,Volta,23,F,Primaire,Commerce,1930,2700,12,Mauvais,0,4,Épargne,0
GH000323,Volta,54,F,Secondaire,Services,850,900,6,Mauvais,0,3,Garant,0
GH000324,Western,36,M,Primaire,Artisanat,410,1600,6,Bon,1,7,Garant,0
GH000325,Greater Accra,63,M,Superieur,Services,960,4000,6,Moyen,1,5,Garant,0
GH000326,Northern,47,F,Secondaire,Services,460,3700,6,Moyen,1,7,Aucune,0
GH000327,Northern,49,F,Primaire,Transport,380,1800,12,Bon,1,3,Épargne,0
GH000328,Ashanti,48,F,Secondaire,Restauration,260,500,12,Excellent,1,4,Garant,0
GH000329,Central,25,F,Primaire,Transport,200,26700,6,Bon,1,0,Aucune,0
GH000330,Western,54,M,Aucun,Artisanat,490,8700,18,Excellent,0,1,Garant,0
GH000331,Ashanti,60,F,Secondaire,Artisanat,750,3500,36,Excellent,0,7,Garant,0
GH000332,Eastern,56,F,Secondaire,Pêche,620,900,24,Excellent,0,1,Bien immobilier,0
GH000333,Western,43,M,Superieur,Restauration,480,1600,12,Moyen,0,0,Épargne,0
GH000334,Eastern,48,F,Aucun,Agriculture,310,1100,18,Excellent,1,3,Épargne,0
GH000335,Central,50,F,Secondaire,Pêche,1080,5600,24,Bon,0,1,Épargne,0
GH000336,Western,54,F,Aucun,Artisanat,230,2300,24,Premier,1,1,Épargne,0
GH000337,Western,52,F,Aucun,Transport,1240,900,24,Moyen,0,2,Aucune,0
GH000338,Volta,40,M,Secondaire,Restauration,300,1200,18,Moyen,0,6,Bien immobilier,0
GH000339,Ashanti,51,M,Primaire,Pêche,360,5000,12,Bon,0,7,Épargne,0
GH000340,Greater Accra,42,F,Secondaire,Restauration,210,7600,6,Moyen,0,3,Bien immobilier,0
GH000341,Western,52,F,Secondaire,Transport,450,7200,12,Bon,1,4,Garant,0
GH000342,Central,22,M,Primaire,Commerce,1450,3600,6,Moyen,1,4,Aucune,0
GH000343,Western,37,F,Primaire,Agriculture,1000,1400,36,Bon,0,0,Aucune,0
GH000344,Western,44,F,Aucun,Agriculture,1450,500,12,Bon,1,6,Garant,0
GH000345,Western,61,F,Superieur,Agriculture,1010,2400,36,Premier,0,1,Bien immobilier,0
GH000346,Volta,50,F,Aucun,Artisanat,280,1800,18,Bon,0,4,Épargne,1
GH000347,Western,22,M,Aucun,Artisanat,510,2100,12,Excellent,1,6,Aucune,0
GH000348,Central,59,F,Secondaire,Agriculture,360,1900,6,Bon,1,0,Garant,0
GH000349,Ashanti,43,M,Superieur,Restauration,1930,500,12,Bon,1,6,Épargne,0
GH000350,Greater Accra,51,F,Superieur,Commerce,260,3000,18,Excellent,1,2,Épargne,0
GH000351,Central,41,M,Primaire,Artisanat,1360,3200,24,Mauvais,0,3,Bien immobilier,0
GH000352,Central,42,F,Primaire,Transport,1360,3300,36,Bon,0,1,Garant,0
GH000353,Eastern,21,F,Secondaire,Pêche,2870,4200,6,Bon,0,6,Aucune,0
GH000354,Greater Accra,46,F,Secondaire,Pêche,480,3100,12,Moyen,1,1,Bien immobilier,0
GH000355,Volta,61,F,Primaire,Artisanat,1180,1300,6,Moyen,1,0,Garant,0
GH000356,Ashanti,21,M,Primaire,Agriculture,4130,1700,12,Premier,1,7,Épargne,0
GH000357,Northern,45,F,Aucun,Restauration,410,2000,24,Excellent,0,7,Aucune,0
GH000358,Ashanti,36,M,Primaire,Commerce,200,2000,12,Bon,1,1,Bien immobilier,0
GH000359,Northern,59,M,Secondaire,Pêche,200,4400,12,Excellent,1,3,Garant,0
GH000360,Eastern,52,F,Aucun,Artisanat,1180,3200,12,Mauvais,0,7,Épargne,0
GH000361,Eastern,28,F,Primaire,Restauration,200,11700,12,Bon,0,4,Aucune,0
GH000362,Volta,62,F,Primaire,Agriculture,490,13200,18,Mauvais,1,0,Bien immobilier,1
GH000363,Central,58,F,Primaire,Commerce,940,1900,12,Premier,1,3,Épargne,0
GH000364,Ashanti,48,F,Aucun,Commerce,770,500,12,Bon,1,7,Bien immobilier,0
GH000365,Northern,61,F,Primaire,Pêche,930,5500,18,Excellent,0,1,Garant,0
GH000366,Ashanti,45,F,Superieur,Services,790,1100,12,Bon,0,4,Épargne,0
GH000367,Northern,54,F,Aucun,Pêche,1850,900,18,Excellent,1,3,Bien immobilier,0
GH000368,Ashanti,44,F,Secondaire,Transport,310,1300,36,Mauvais,1,7,Garant,0
GH000369,Central,43,F,Secondaire,Artisanat,390,1200,18,Excellent,1,4,Garant,0
GH000370,Northern,32,F,Primaire,Services,360,3100,12,Bon,0,4,Épargne,0
GH000371,Ashanti,26,M,Aucun,Commerce,1290,500,18,Excellent,1,0,Épargne,0
GH000372,Western,55,F,Aucun,Agriculture,1370,700,24,Excellent,0,6,Garant,0
GH000373,Eastern,64,F,Secondaire,Agriculture,950,2500,12,Bon,1,6,Garant,0
GH000374,Volta,39,M,Secondaire,Services,1710,3200,18,Bon,0,1,Garant,0
GH000375,Eastern,20,M,Primaire,Artisanat,260,3200,12,Excellent,1,2,Épargne,0
GH000376,Northern,27,F,Secondaire,Commerce,2520,900,24,Moyen,0,2,Aucune,0
GH000377,Eastern,35,M,Secondaire,Pêche,2250,700,12,Moyen,1,2,Épargne,0
GH000378,Volta,33,F,Primaire,Transport,1200,1100,24,Premier,1,6,Épargne,0
GH000379,Eastern,31,M,Secondaire,Agriculture,2770,2200,18,Mauvais,0,7,Épargne,0
GH000380,Western,42,M,Primaire,Restauration,200,6900,12,Bon,0,7,Aucune,0
GH000381,Greater Accra,34,F,Secondaire,Artisanat,440,500,12,Moyen,0,3,Garant,0
GH000382,Ashanti,47,M,Aucun,Agriculture,370,1500,12,Bon,0,2,Garant,0
GH000383,Northern,53,F,Secondaire,Restauration,1180,500,6,Bon,0,6,Bien immobilier,0
GH000384,Eastern,21,F,Primaire,Services,290,500,6,Bon,0,5,Garant,0
GH000385,Ashanti,51,F,Secondaire,Restauration,1220,4300,12,Bon,1,5,Épargne,0
GH000386,Ashanti,42,F,Primaire,Agriculture,1990,3000,12,Moyen,1,1,Aucune,0
GH000387,Western,41,M,Secondaire,Artisanat,1160,2700,12,Bon,0,6,Garant,0
GH000388,Volta,44,M,Aucun,Restauration,830,4100,6,Bon,0,7,Garant,1
GH000389,Ashanti,41,M,Primaire,Restauration,300,1200,18,Bon,0,2,Épargne,0
GH000390,Volta,41,M,Primaire,Commerce,340,1200,6,Mauvais,0,6,Garant,0
GH000391,Eastern,61,F,Aucun,Transport,1810,12900,12,Excellent,1,4,Garant,0
GH000392,Northern,25,M,Secondaire,Transport,1240,1400,6,Bon,0,6,Garant,0
GH000393,Ashanti,34,F,Superieur,Transport,640,3500,12,Mauvais,1,5,Garant,0
GH000394,Western,62,M,Secondaire,Commerce,480,1800,6,Excellent,0,4,Épargne,0
GH000395,Northern,56,F,Superieur,Transport,200,500,12,Premier,1,4,Garant,0
GH000396,Northern,52,M,Aucun,Commerce,280,500,12,Mauvais,1,6,Aucune,0
GH000397,Northern,27,M,Aucun,Restauration,3070,1100,12,Bon,0,2,Bien immobilier,0
GH000398,Eastern,63,F,Secondaire,Restauration,240,4700,12,Moyen,1,1,Bien immobilier,0
GH000399,Western,63,F,Superieur,Artisanat,770,3700,12,Premier,0,1,Garant,1
GH000400,Central,24,F,Secondaire,Pêche,1490,4100,24,Bon,0,2,Épargne,0
GH000401,Greater Accra,58,F,Primaire,Commerce,240,700,18,Excellent,1,1,Épargne,0
GH000402,Ashanti,23,F,Aucun,Transport,770,7700,36,Mauvais,1,5,Bien immobilier,0
GH000403,Ashanti,25,F,Primaire,Pêche,1410,800,12,Excellent,0,2,Garant,0
GH000404,Ashanti,64,M,Primaire,Commerce,670,2200,18,Bon,0,1,Épargne,0
GH000405,Volta,51,M,Secondaire,Transport,6600,1800,24,Mauvais,0,0,Garant,0
GH000406,Central,49,F,Aucun,Services,200,1500,12,Bon,1,0,Aucune,0
GH000407,Northern,54,M,Superieur,Services,1550,6000,18,Moyen,1,1,Garant,0
GH000408,Northern,59,M,Superieur,Commerce,580,1000,12,Bon,0,4,Garant,0
GH000409,Volta,35,M,Superieur,Transport,1230,500,12,Moyen,1,7,Bien immobilier,0
GH000410,Greater Accra,32,M,Superieur,Artisanat,950,1800,6,Excellent,0,5,Épargne,0
GH000411,Western,61,F,Aucun,Artisanat,370,1300,18,Bon,1,0,Bien immobilier,0
GH000412,Central,49,M,Superieur,Services,800,37800,36,Bon,0,7,Aucune,0
GH000413,Central,38,F,Primaire,Agriculture,200,3300,6,Excellent,0,7,Garant,0
GH000414,Eastern,36,M,Superieur,Commerce,1080,1300,24,Bon,0,5,Bien immobilier,0
GH000415,Northern,38,F,Primaire,Commerce,840,700,12,Bon,0,6,Épargne,0
GH000416,Central,47,F,Primaire,Services,1110,500,12,Premier,0,3,Épargne,0
GH000417,Central,45,M,Aucun,Commerce,1550,700,18,Bon,0,5,Garant,0
GH000418,Ashanti,56,F,Aucun,Artisanat,890,2000,6,Bon,0,2,Bien immobilier,0
GH000419,Volta,45,M,Superieur,Transport,750,6500,12,Bon,0,7,Bien immobilier,0
GH000420,Northern,42,F,Secondaire,Commerce,330,5000,6,Premier,1,3,Épargne,1
GH000421,Eastern,28,F,Secondaire,Agriculture,380,2200,18,Moyen,0,7,Épargne,0
GH000422,Western,31,F,Secondaire,Restauration,1720,1400,12,Moyen,0,1,Garant,0
GH000423,Greater Accra,20,M,Secondaire,Agriculture,2100,2300,24,Bon,1,1,Épargne,0
GH000424,Western,20,M,Primaire,Transport,550,1100,18,Bon,0,6,Épargne,0
GH000425,Eastern,53,M,Secondaire,Restauration,690,8500,6,Excellent,0,7,Garant,0
GH000426,Ashanti,51,M,Primaire,Artisanat,320,1500,12,Moyen,1,4,Bien immobilier,0
GH000427,Greater Accra,44,M,Secondaire,Services,1700,1700,24,Bon,0,6,Garant,0
GH000428,Western,59,M,Superieur,Transport,1130,500,18,Moyen,1,0,Bien immobilier,0
GH000429,Northern,64,M,Primaire,Pêche,3140,1500,18,Excellent,0,7,Épargne,0
GH000430,Northern,20,F,Primaire,Transport,330,3800,18,Bon,0,5,Épargne,0
GH000431,Greater Accra,35,M,Superieur,Artisanat,490,700,12,Bon,1,0,Épargne,0
GH000432,Greater Accra,58,F,Superieur,Pêche,800,900,18,Excellent,0,5,Aucune,0
GH000433,Greater Accra,24,F,Superieur,Restauration,1120,3700,18,Excellent,0,3,Épargne,0
GH000434,Central,41,F,Secondaire,Pêche,560,500,6,Bon,0,6,Épargne,0
GH000435,Eastern,48,F,Primaire,Restauration,330,4700,36,Bon,0,0,Bien immobilier,1
GH000436,Northern,22,F,Primaire,Transport,1350,1100,12,Moyen,0,1,Épargne,0
GH000437,Northern,31,F,Aucun,Pêche,1180,1300,12,Bon,0,4,Bien immobilier,0
GH000438,Eastern,45,F,Secondaire,Restauration,320,700,6,Bon,1,7,Bien immobilier,0
GH000439,Ashanti,35,F,Primaire,Transport,1970,2500,18,Bon,1,2,Aucune,0
GH000440,Northern,56,F,Secondaire,Pêche,1700,16500,12,Bon,0,3,Bien immobilier,1
GH000441,Western,41,M,Superieur,Restauration,740,3700,12,Excellent,1,5,Garant,0
GH000442,Ashanti,48,M,Superieur,Agriculture,710,800,36,Bon,1,3,Épargne,0
GH000443,Volta,33,F,Aucun,Commerce,1040,5000,12,Excellent,1,2,Bien immobilier,0
GH000444,Volta,47,F,Primaire,Agriculture,330,1400,12,Bon,0,7,Garant,0
GH000445,Western,24,F,Secondaire,Artisanat,680,6200,12,Moyen,1,1,Garant,1
GH000446,Greater Accra,49,M,Secondaire,Services,200,3700,6,Bon,0,3,Épargne,0
GH000447,Northern,24,F,Secondaire,Services,1340,500,12,Excellent,1,0,Bien immobilier,0
GH000448,Western,31,M,Superieur,Pêche,200,700,12,Excellent,1,0,Épargne,0
GH000449,Western,35,F,Primaire,Services,2210,4200,12,Excellent,1,0,Bien immobilier,0
GH000450,Greater Accra,45,M,Primaire,Transport,510,2100,24,Bon,0,4,Aucune,0
GH000451,Volta,45,F,Primaire,Restauration,560,700,12,Bon,1,2,Garant,0
GH000452,Ashanti,40,M,Secondaire,Agriculture,400,1000,18,Excellent,0,1,Aucune,0
GH000453,Western,58,M,Primaire,Agriculture,530,500,6,Moyen,1,0,Épargne,0
GH000454,Northern,55,M,Secondaire,Transport,2070,1700,12,Bon,1,0,Garant,1
GH000455,Ashanti,52,M,Superieur,Restauration,200,13200,12,Moyen,0,4,Bien immobilier,0
GH000456,Ashanti,49,F,Primaire,Pêche,1850,3700,6,Moyen,0,0,Garant,0
GH000457,Eastern,56,M,Superieur,Transport,870,13000,12,Moyen,0,5,Bien immobilier,0
GH000458,Volta,42,F,Secondaire,Artisanat,250,4000,12,Premier,0,7,Garant,0
GH000459,Northern,29,M,Superieur,Artisanat,280,4600,36,Excellent,1,4,Épargne,0
GH000460,Northern,24,F,Aucun,Transport,2540,10700,18,Excellent,0,7,Garant,0
GH000461,Greater Accra,55,M,Primaire,Artisanat,310,2500,12,Moyen,0,5,Garant,0
GH000462,Greater Accra,53,M,Primaire,Services,260,1500,6,Bon,1,7,Garant,0
GH000463,Central,50,F,Primaire,Restauration,1650,4600,6,Premier,1,7,Épargne,0
GH000464,Northern,29,F,Primaire,Agriculture,870,6700,6,Excellent,0,2,Garant,0
GH000465,Volta,38,F,Superieur,Transport,310,1200,18,Excellent,0,7,Épargne,0
GH000466,Ashanti,51,F,Primaire,Artisanat,790,900,24,Bon,1,7,Épargne,0
GH000467,Central,20,M,Superieur,Agriculture,290,2000,12,Bon,0,3,Épargne,0
GH000468,Northern,24,F,Secondaire,Transport,1600,3800,12,Bon,0,0,Aucune,0
GH000469,Greater Accra,64,F,Aucun,Artisanat,1550,3700,12,Premier,0,0,Aucune,0
GH000470,Volta,23,F,Secondaire,Artisanat,1020,500,18,Excellent,1,6,Épargne,0
GH000471,Greater Accra,35,M,Superieur,Transport,890,10100,12,Bon,0,2,Aucune,1
GH000472,Northern,43,F,Secondaire,Pêche,2720,1000,36,Bon,1,3,Aucune,0
GH000473,Central,35,M,Aucun,Restauration,660,1400,18,Bon,1,4,Épargne,0
GH000474,Greater Accra,21,F,Superieur,Pêche,260,800,36,Excellent,0,3,Garant,0
GH000475,Greater Accra,47,F,Primaire,Services,950,20500,12,Excellent,1,0,Aucune,0
GH000476,Eastern,51,F,Secondaire,Agriculture,3530,2200,18,Excellent,0,2,Garant,0
GH000477,Western,46,F,Secondaire,Services,300,800,18,Premier,1,5,Épargne,0
GH000478,Northern,39,M,Primaire,Agriculture,500,3900,18,Moyen,1,1,Garant,0
GH000479,Eastern,43,F,Primaire,Transport,930,3600,6,Moyen,0,7,Bien immobilier,0
GH000480,Volta,31,F,Superieur,Restauration,640,1500,36,Excellent,1,2,Bien immobilier,0
GH000481,Western,54,F,Superieur,Artisanat,300,3900,24,Excellent,0,4,Garant,0
GH000482,Northern,52,M,Secondaire,Restauration,1630,900,6,Moyen,0,7,Bien immobilier,0
GH000483,Eastern,52,F,Primaire,Artisanat,4260,1200,12,Moyen,0,7,Garant,0
GH000484,Eastern,62,F,Aucun,Commerce,780,500,12,Bon,1,4,Épargne,0
GH000485,Northern,56,M,Primaire,Services,320,500,24,Bon,0,7,Épargne,0
GH000486,Ashanti,31,F,Secondaire,Commerce,200,9200,18,Bon,0,0,Garant,0
GH000487,Central,22,M,Primaire,Restauration,820,7900,12,Excellent,1,6,Garant,0
GH000488,Northern,20,M,Aucun,Services,1610,1900,6,Moyen,1,2,Aucune,0
GH000489,Eastern,52,F,Primaire,Commerce,970,8100,12,Excellent,1,1,Garant,0
GH000490,Ashanti,59,F,Secondaire,Commerce,660,1600,6,Bon,0,2,Garant,0
GH000491,Eastern,29,M,Superieur,Services,420,1500,6,Moyen,1,4,Épargne,0
GH000492,Central,62,M,Secondaire,Services,280,1900,18,Excellent,1,6,Garant,0
GH000493,Volta,63,F,Secondaire,Agriculture,1300,1600,18,Moyen,0,2,Bien immobilier,0
GH000494,Ashanti,48,M,Primaire,Artisanat,1380,1500,12,Mauvais,1,0,Épargne,0
GH000495,Northern,32,M,Primaire,Transport,200,5100,18,Excellent,0,4,Épargne,0
GH000496,Western,31,F,Secondaire,Commerce,2370,2100,12,Bon,1,2,Épargne,0
GH000497,Volta,50,M,Secondaire,Pêche,1050,3400,12,Bon,1,7,Bien immobilier,0
GH000498,Central,21,F,Primaire,Services,2040,4600,18,Excellent,1,2,Bien immobilier,0
GH000499,Greater Accra,54,M,Secondaire,Agriculture,230,2600,12,Moyen,0,0,Épargne,0
GH000500,Northern,42,F,Superieur,Artisanat,220,800,12,Moyen,1,0,Bien immobilier,0
GH000501,Northern,36,M,Secondaire,Agriculture,590,500,12,Moyen,0,7,Épargne,0
GH000502,Northern,45,F,Secondaire,Pêche,990,2100,18,Mauvais,0,7,Épargne,0
GH000503,Ashanti,27,F,Secondaire,Transport,2800,1500,24,Bon,0,2,Épargne,0
GH000504,Greater Accra,48,F,Aucun,Artisanat,1170,2000,12,Moyen,0,6,Bien immobilier,0
GH000505,Volta,45,F,Secondaire,Restauration,550,1800,6,Moyen,0,1,Épargne,0
GH000506,Volta,29,F,Superieur,Restauration,290,18500,24,Excellent,1,4,Épargne,0
GH000507,Ashanti,45,M,Primaire,Agriculture,1780,500,6,Premier,0,2,Aucune,0
GH000508,Western,53,F,Primaire,Transport,310,500,12,Bon,0,0,Bien immobilier,1
GH000509,Ashanti,60,M,Secondaire,Restauration,2450,2400,12,Moyen,1,4,Garant,0
GH000510,Northern,26,F,Primaire,Services,530,1300,24,Moyen,0,0,Épargne,0
GH000511,Eastern,23,M,Secondaire,Artisanat,2370,2400,18,Bon,1,7,Bien immobilier,0
GH000512,Greater Accra,64,M,Primaire,Pêche,1140,3100,18,Excellent,0,4,Épargne,0
GH000513,Greater Accra,30,M,Secondaire,Pêche,600,5700,18,Bon,0,2,Épargne,1
GH000514,Volta,48,F,Secondaire,Restauration,440,500,12,Excellent,0,5,Épargne,0
GH000515,Volta,55,F,Primaire,Commerce,510,1100,6,Bon,0,7,Garant,0
GH000516,Ashanti,44,M,Primaire,Commerce,940,2700,18,Bon,1,5,Garant,0
GH000517,Eastern,40,F,Primaire,Transport,710,3600,12,Bon,1,6,Bien immobilier,0
GH000518,Eastern,55,F,Primaire,Commerce,410,13000,18,Bon,1,3,Bien immobilier,0
GH000519,Ashanti,29,F,Primaire,Restauration,580,4300,6,Excellent,0,5,Épargne,0
GH000520,Central,56,F,Primaire,Restauration,710,1700,6,Bon,0,3,Épargne,0
GH000521,Western,28,F,Secondaire,Restauration,200,800,18,Moyen,1,4,Garant,0
GH000522,Ashanti,43,F,Secondaire,Services,960,1100,12,Moyen,0,6,Aucune,0
GH000523,Northern,54,M,Primaire,Artisanat,300,1100,12,Excellent,1,6,Bien immobilier,0
GH000524,Eastern,54,F,Aucun,Commerce,260,3300,12,Bon,0,6,Garant,0
GH000525,Western,55,M,Aucun,Agriculture,200,2300,18,Premier,1,0,Garant,0
GH000526,Ashanti,37,F,Secondaire,Transport,200,500,6,Bon,0,0,Garant,0
GH000527,Western,58,F,Primaire,Artisanat,220,1200,12,Moyen,0,0,Épargne,0
GH000528,Central,51,M,Aucun,Transport,380,4000,12,Bon,0,2,Bien immobilier,0
GH000529,Eastern,43,F,Primaire,Transport,3170,2500,12,Excellent,0,4,Garant,0
GH000530,Central,42,F,Superieur,Artisanat,440,3000,24,Moyen,1,2,Garant,0
GH000531,Volta,51,M,Secondaire,Restauration,770,2600,6,Premier,1,3,Aucune,0
GH000532,Central,56,F,Superieur,Restauration,920,7800,24,Mauvais,0,3,Garant,0
GH000533,Eastern,31,F,Aucun,Artisanat,740,2200,18,Moyen,0,0,Épargne,0
GH000534,Volta,32,M,Aucun,Restauration,630,1300,12,Bon,0,0,Aucune,0
GH000535,Northern,42,F,Aucun,Commerce,260,800,24,Bon,0,4,Épargne,0
GH000536,Central,44,M,Superieur,Artisanat,2120,2300,18,Bon,0,3,Bien immobilier,0
GH000537,Ashanti,54,F,Primaire,Services,2820,500,24,Bon,1,4,Garant,0
GH000538,Ashanti,60,M,Primaire,Services,200,1500,12,Premier,1,3,Épargne,0
GH000539,Western,49,F,Primaire,Transport,290,1500,12,Excellent,1,1,Aucune,0
GH000540,Ashanti,36,M,Secondaire,Services,530,500,12,Bon,1,4,Épargne,0
GH000541,Ashanti,39,M,Primaire,Artisanat,310,800,6,Bon,1,1,Bien immobilier,0
GH000542,Volta,44,F,Secondaire,Services,1000,3700,24,Bon,0,2,Bien immobilier,0
GH000543,Volta,41,F,Superieur,Artisanat,370,2200,18,Excellent,0,6,Garant,0
GH000544,Western,32,F,Primaire,Restauration,3760,2000,18,Bon,0,7,Épargne,0
GH000545,Greater Accra,38,F,Secondaire,Services,1720,2400,24,Bon,0,7,Épargne,0
GH000546,Eastern,55,F,Secondaire,Artisanat,790,2000,36,Moyen,0,3,Garant,0
GH000547,Ashanti,31,F,Secondaire,Agriculture,1510,5500,12,Bon,0,1,Épargne,0
GH000548,Western,60,F,Primaire,Agriculture,1610,2000,18,Bon,0,2,Bien immobilier,0
GH000549,Central,38,F,Primaire,Commerce,420,500,18,Moyen,1,7,Garant,1
GH000550,Central,31,F,Secondaire,Artisanat,350,7800,12,Moyen,1,7,Bien immobilier,0
GH000551,Volta,28,M,Primaire,Services,710,2500,36,Excellent,0,4,Aucune,1
GH000552,Northern,26,F,Superieur,Artisanat,1330,1100,24,Excellent,1,1,Bien immobilier,0
GH000553,Ashanti,47,F,Secondaire,Transport,740,600,18,Mauvais,1,1,Épargne,0
GH000554,Eastern,33,F,Secondaire,Restauration,200,2600,12,Bon,0,2,Épargne,1
GH000555,Western,50,M,Aucun,Transport,350,1600,18,Excellent,1,6,Épargne,0
GH000556,Volta,38,F,Secondaire,Services,630,7500,12,Bon,0,7,Garant,1
GH000557,Northern,35,M,Secondaire,Pêche,630,1300,12,Moyen,1,1,Garant,0
GH000558,Northern,24,F,Secondaire,Transport,3220,900,12,Moyen,1,2,Épargne,1
GH000559,Western,54,F,Primaire,Services,220,4000,12,Premier,1,5,Épargne,0
GH000560,Volta,31,M,Superieur,Pêche,1000,4200,12,Bon,1,7,Épargne,0
GH000561,Volta,44,F,Primaire,Services,2190,2100,18,Excellent,1,3,Garant,0
GH000562,Western,40,F,Primaire,Artisanat,4090,3300,6,Moyen,0,3,Garant,0
GH000563,Western,55,F,Superieur,Commerce,480,1700,18,Bon,0,3,Épargne,0
GH000564,Western,42,M,Secondaire,Agriculture,990,2200,6,Bon,1,1,Épargne,0
GH000565,Eastern,35,F,Primaire,Artisanat,1050,5200,12,Excellent,1,7,Garant,0
GH000566,Western,58,F,Superieur,Artisanat,780,3200,18,Bon,1,1,Garant,1
GH000567,Volta,64,F,Aucun,Commerce,610,1600,18,Mauvais,1,0,Épargne,0
GH000568,Eastern,61,M,Aucun,Commerce,940,6100,18,Bon,0,7,Épargne,0
GH000569,Eastern,58,M,Secondaire,Pêche,200,500,12,Excellent,1,0,Aucune,0
GH000570,Eastern,33,F,Primaire,Services,1150,11500,6,Bon,1,2,Garant,0
GH000571,Central,50,F,Superieur,Artisanat,740,500,18,Moyen,0,7,Bien immobilier,0
GH000572,Greater Accra,24,F,Secondaire,Services,560,1000,12,Mauvais,1,1,Épargne,0
GH000573,Northern,54,M,Primaire,Artisanat,3420,1700,12,Mauvais,0,2,Aucune,0
GH000574,Ashanti,42,F,Superieur,Restauration,390,1600,12,Excellent,1,7,Garant,0
GH000575,Central,48,F,Aucun,Agriculture,480,4500,6,Mauvais,1,4,Garant,1
GH000576,Volta,62,F,Secondaire,Restauration,3270,700,12,Excellent,0,6,Bien immobilier,0
GH000577,Greater Accra,30,M,Superieur,Restauration,340,2300,12,Excellent,0,1,Garant,0
GH000578,Northern,37,F,Superieur,Agriculture,430,1100,12,Excellent,0,5,Garant,0
GH000579,Central,31,F,Primaire,Artisanat,590,2400,18,Excellent,0,4,Bien immobilier,0
GH000580,Northern,28,F,Primaire,Pêche,1300,1700,12,Mauvais,0,1,Épargne,0
GH000581,Eastern,29,M,Primaire,Services,790,2000,24,Moyen,0,3,Bien immobilier,0
GH000582,Eastern,63,F,Secondaire,Agriculture,240,1100,12,Moyen,0,2,Garant,0
GH000583,Western,36,F,Secondaire,Commerce,430,1100,12,Premier,0,7,Garant,0
GH000584,Volta,57,M,Aucun,Artisanat,410,2300,6,Bon,1,5,Épargne,0
GH000585,Eastern,26,F,Primaire,Agriculture,630,4200,18,Excellent,0,0,Épargne,0
GH000586,Central,32,M,Secondaire,Agriculture,940,1100,18,Moyen,1,3,Épargne,0
GH000587,Northern,59,F,Primaire,Transport,930,800,18,Mauvais,0,5,Bien immobilier,0
GH000588,Ashanti,61,F,Primaire,Services,200,3100,24,Premier,1,0,Épargne,1
