id_transaction,date,ville,type_transaction,montant_xof,operateur,genre_client,age_client,zone,statut_compte
TX0002145,2023-03-26,Saint-Louis,Retrait,9300.0,Orange Money,F,34.0,Urbain,Actif
TX0002218,2023-04-23,Kaolack,Dépôt,71100.0,Wave,M,35.0,Rural,Actif
TX0001370,2023-06-16,Thiès,Retrait,22800.0,Orange Money,M,41.0,Rural,Actif
TX0004701,2022-02-10,Dakar,Retrait,74700.0,Orange Money,M,35.0,Periurbain,Actif
TX0001468,2023-04-22,Tambacounda,Dépôt,31800.0,Orange Money,F,22.0,Rural,Actif
TX0002810,2022-05-16,Thiès,Dépôt,43600.0,Wave,M,48.0,Rural,Actif
TX0003702,2022-06-23,SAINT-LOUIS,Dépôt,186200.0,Wave,M,36.0,Urbain,Actif
TX0004104,2022-06-11,Tambacounda,Transfert,28100.0,Orange Money,F,60.0,Periurbain,Actif
TX0003226,2022-05-13,TAMBACOUNDA,Dépôt,220200.0,Orange Money,F,29.0,Rural,Inactif
TX0004338,2022-07-29,Ziguinchor,Retrait,40900.0,Free Money,M,31.0,Periurbain,Actif
TX0004098,2022-05-22,Saint-Louis,Dépôt,47000.0,Wave,F,46.0,Periurbain,Actif
TX0002487,2023-04-18,Tambacounda,Dépôt,34200.0,Orange Money,M,,Periurbain,Inactif
TX0000100,2022-01-18,Ziguinchor,Paiement,8600.0,Orange Money,M,42.0,Urbain,Suspendu
TX0002927,2023-06-23,Kaolack,Dépôt,12200.0,Orange Money,M,40.0,Periurbain,Actif
TX0000731,2023-03-22,Kaolack,Transfert,16900.0,Free Money,M,43.0,Urbain,Actif
TX0003615,2022-02-17,Kaolack,Dépôt,58800.0,Orange Money,M,39.0,Periurbain,Actif
TX0004577,2022-04-25,Diourbel,Dépôt,232000.0,Wizall,F,29.0,Periurbain,Actif
TX0004966,2023-06-14,Tambacounda,Retrait,117900.0,Free Money,F,20.0,Urbain,Actif
TX0000751,2023-05-30,Kaolack,Dépôt,112700.0,Wizall,F,18.0,Urbain,Actif
TX0004372,2022-01-28,Thiès,Dépôt,168800.0,Wave,M,59.0,Urbain,Inactif
TX0002473,2023-01-31,Ziguinchor,Paiement,26500.0,Orange Money,F,48.0,Urbain,Actif
TX0002656,2023-03-26,Ziguinchor,Dépôt,7200.0,Wave,F,46.0,Periurbain,Actif
TX0004345,2022-07-13,Thiès,Dépôt,17500.0,Wizall,M,37.0,Rural,Actif
TX0001095,2022-04-07,DAKAR,Transfert,26300.0,Wave,F,39.0,Urbain,Actif
TX0000881,2023-01-03,Saint-Louis,Transfert,58900.0,Free Money,M,26.0,Urbain,Actif
TX0001084,2023-06-01,Ziguinchor,Retrait,17400.0,Free Money,,19.0,Urbain,Actif
TX0004296,2022-03-20,Tambacounda,Dépôt,416300.0,Orange Money,,,Urbain,Inactif
TX0001654,2022-02-17,Tambacounda,Transfert,97900.0,Free Money,F,50.0,Periurbain,Suspendu
TX0003441,2022-10-16,Tambacounda,Dépôt,23000.0,Wave,F,40.0,Periurbain,Suspendu
TX0001609,2022-10-23,Saint-Louis,Transfert,97500.0,Wave,F,28.0,Urbain,Actif
TX0001665,2023-04-11,Ziguinchor,Retrait,38000.0,Orange Money,M,49.0,Urbain,Actif
TX0004992,2022-07-06,Thiès,Dépôt,127000.0,Orange Money,M,45.0,Periurbain,Actif
TX0003846,2023-06-16,Diourbel,Paiement,55900.0,Orange Money,M,40.0,Periurbain,Actif
TX0004424,2022-06-22,Dakar,Dépôt,118500.0,Orange Money,M,22.0,Rural,Actif
TX0001482,2022-10-25,Diourbel,Dépôt,48400.0,Wave,M,34.0,Rural,Actif
TX0001340,2022-05-21,Dakar,Transfert,205300.0,Orange Money,,30.0,Periurbain,Inactif
TX0000746,2022-07-29,Saint-Louis,Retrait,10600.0,Orange Money,M,28.0,Rural,Actif
TX0003254,2022-07-04,Thiès,Dépôt,102800.0,Free Money,M,50.0,Urbain,Actif
TX0003159,2022-06-09,Dakar,Retrait,51400.0,Wave,F,40.0,Periurbain,Actif
TX0001174,2022-12-13,Saint-Louis,Dépôt,446000.0,Orange Money,F,64.0,Periurbain,Inactif
TX0002902,2022-01-01,Kaolack,Transfert,1120700.0,Orange Money,M,22.0,Urbain,Actif
TX0004038,2022-12-27,Dakar,Retrait,19600.0,Free Money,F,32.0,Rural,Actif
TX0004335,2022-01-30,Tambacounda,Dépôt,152900.0,Free Money,F,53.0,Rural,Actif
TX0004519,2022-01-13,Tambacounda,Dépôt,4500.0,Orange Money,M,41.0,Rural,Actif
TX0000297,2022-04-29,Diourbel,Paiement,54500.0,Wave,M,32.0,Rural,Actif
TX0001705,2022-02-27,Dakar,Retrait,393100.0,Orange Money,M,58.0,Urbain,Inactif
TX0003770,2022-10-27,Thiès,Dépôt,44500.0,Free Money,M,51.0,Periurbain,Actif
TX0001669,2023-03-24,Dakar,Retrait,498700.0,Wizall,M,26.0,Periurbain,Inactif
TX0001485,2022-07-20,Tambacounda,Paiement,58400.0,Free Money,F,45.0,Periurbain,Actif
TX0001400,2022-04-02,Diourbel,Retrait,7800.0,Wave,F,24.0,Rural,Actif
TX0000230,2023-03-11,Thiès,Transfert,33500.0,Orange Money,M,,Periurbain,Actif
TX0000471,2023-06-15,Kaolack,Paiement,3000.0,Orange Money,F,44.0,Urbain,Actif
TX0003360,2023-03-12,Thiès,Transfert,34600.0,Wave,F,43.0,Urbain,Actif
TX0003732,2022-09-02,Saint-Louis,Retrait,21900.0,Free Money,M,37.0,Urbain,Suspendu
TX0000765,2022-11-08,Tambacounda,Transfert,33500.0,Orange Money,M,32.0,Urbain,Actif
TX0000811,2023-04-04,Thiès,Retrait,36700.0,Free Money,M,19.0,Periurbain,Actif
TX0001220,2023-06-05,Thiès,Dépôt,53600.0,Orange Money,F,55.0,Rural,Actif
TX0002521,2022-03-15,Saint-Louis,Retrait,122900.0,Wave,M,37.0,Periurbain,Actif
TX0004820,2022-06-05,Tambacounda,Recharge,14400.0,Wave,F,53.0,Urbain,Actif
TX0001413,2022-02-01,Diourbel,Retrait,175200.0,Orange Money,M,35.0,Rural,Actif
TX0002915,2022-12-29,Saint-Louis,Retrait,42100.0,Orange Money,M,59.0,Urbain,Actif
TX0002887,2022-08-12,Tambacounda,Dépôt,35500.0,Free Money,M,32.0,Periurbain,Inactif
TX0001253,2022-03-10,Ziguinchor,Dépôt,35800.0,Wave,F,60.0,Urbain,Actif
TX0002094,2022-06-07,Kaolack,Transfert,168600.0,Free Money,,25.0,Urbain,Actif
TX0000721,2022-04-10,Saint-Louis,Paiement,34000.0,Free Money,F,47.0,Urbain,Actif
TX0001056,2023-02-24,Tambacounda,Retrait,157900.0,Orange Money,M,39.0,Rural,Actif
TX0002370,2022-12-23,Thiès,Retrait,13500.0,Free Money,M,60.0,Rural,Actif
TX0002588,2022-05-13,Diourbel,Transfert,119900.0,Free Money,M,57.0,Periurbain,Actif
TX0003785,2022-02-27,Dakar,Dépôt,8600.0,Orange Money,M,26.0,Urbain,Actif
TX0003381,2022-08-25,Tambacounda,Retrait,80300.0,Free Money,M,46.0,Periurbain,Actif
TX0000879,2022-05-02,TAMBACOUNDA,Retrait,48000.0,Free Money,M,18.0,Periurbain,Actif
TX0002194,2022-03-02,Kaolack,Paiement,221400.0,Wizall,M,21.0,Urbain,Actif
TX0004817,2023-03-25,Thiès,Retrait,346000.0,Orange Money,M,54.0,Rural,Actif
TX0002554,2022-02-09,Kaolack,Retrait,198100.0,Free Money,M,38.0,Rural,Actif
TX0002388,2023-01-21,Tambacounda,Paiement,291200.0,Orange Money,F,47.0,Urbain,Actif
TX0003107,2022-01-05,Saint-Louis,Transfert,15000.0,Free Money,M,58.0,Rural,Actif
TX0001514,2022-04-18,Dakar,Dépôt,28200.0,Free Money,F,35.0,Periurbain,Actif
TX0000657,2022-07-18,Saint-Louis,Recharge,288400.0,Orange Money,M,26.0,Periurbain,Actif
TX0004135,2022-01-09,Thiès,Retrait,234100.0,Free Money,M,30.0,Rural,Actif
TX0001038,2022-02-05,Saint-Louis,Recharge,14200.0,Orange Money,M,57.0,Urbain,Inactif
TX0003801,2023-05-29,Kaolack,Retrait,122900.0,Wizall,F,21.0,Rural,Actif
TX0003825,2022-02-16,Diourbel,Dépôt,7600.0,Free Money,M,42.0,Periurbain,Suspendu
TX0003613,2023-03-13,Diourbel,Transfert,82200.0,Wave,M,58.0,Rural,Inactif
TX0002985,2023-06-13,Saint-Louis,Transfert,15400.0,Orange Money,F,61.0,Rural,Actif
TX0000149,2022-06-02,Tambacounda,Recharge,329300.0,Orange Money,M,,Urbain,Actif
TX0003447,2023-01-27,Saint-Louis,Paiement,162700.0,Wave,M,53.0,Urbain,Actif
TX0002333,2023-01-11,Thiès,Retrait,66300.0,Wave,F,59.0,Periurbain,Actif
TX0002699,2023-02-27,Ziguinchor,Transfert,517100.0,Free Money,F,45.0,Periurbain,Actif
TX0001362,2022-12-07,Tambacounda,Dépôt,44000.0,Orange Money,M,32.0,Urbain,Actif
TX0001752,2022-01-07,Tambacounda,Dépôt,466600.0,Orange Money,F,43.0,Urbain,Actif
TX0001533,2022-05-30,Dakar,Dépôt,426800.0,Wave,M,50.0,Periurbain,Suspendu
TX0000926,2022-05-27,Diourbel,Paiement,71400.0,Free Money,M,18.0,Urbain,Actif
TX0003778,2022-12-26,Kaolack,Transfert,48700.0,Wizall,M,36.0,Urbain,Inactif
TX0003418,2022-05-07,Kaolack,Dépôt,24100.0,Free Money,,28.0,Urbain,Actif
TX0000012,2023-04-01,Diourbel,Paiement,29800.0,Free Money,M,63.0,Urbain,Actif
TX0000093,2022-11-04,Ziguinchor,Dépôt,188700.0,Orange Money,F,60.0,Urbain,Actif
TX0003693,2022-05-09,Saint-Louis,Paiement,36300.0,Wizall,M,46.0,Urbain,Suspendu
TX0001612,2022-10-19,Saint-Louis,Transfert,55500.0,Free Money,M,32.0,Urbain,Actif
TX0003528,2023-06-14,Kaolack,Retrait,186800.0,Orange Money,F,44.0,Periurbain,Actif
TX0003848,2023-01-26,Ziguinchor,Dépôt,68600.0,Orange Money,M,39.0,Periurbain,Actif
TX0001181,2022-07-07,Kaolack,Transfert,55100.0,Orange Money,M,18.0,Rural,Actif
TX0000538,2022-09-04,Tambacounda,Transfert,14300.0,Wave,M,52.0,Rural,Actif
TX0002004,2022-05-29,Tambacounda,Paiement,29100.0,Free Money,M,35.0,Rural,Actif
TX0004334,2022-07-28,Thiès,Recharge,1146100.0,Wave,,19.0,Periurbain,Actif
TX0002264,2022-11-29,Diourbel,Transfert,37100.0,Free Money,M,60.0,Periurbain,Actif
TX0002418,2022-01-17,ZIGUINCHOR,Recharge,176000.0,Wave,M,25.0,Urbain,Actif
TX0002503,2023-06-07,Diourbel,Retrait,20400.0,Orange Money,F,51.0,Periurbain,Inactif
TX0001115,2022-11-14,Thiès,Retrait,61300.0,Orange Money,M,64.0,Rural,Actif
TX0002168,2023-01-05,Ziguinchor,Dépôt,208800.0,Free Money,M,19.0,Periurbain,Actif
TX0002900,2022-03-11,Diourbel,Paiement,565400.0,Wizall,F,47.0,Urbain,Actif
TX0001187,2022-02-07,Tambacounda,Retrait,67300.0,Orange Money,F,61.0,Urbain,Actif
TX0002644,2022-01-27,Diourbel,Retrait,333500.0,Free Money,F,37.0,Periurbain,Actif
TX0001454,2022-01-17,SAINT-LOUIS,Retrait,79800.0,Orange Money,M,24.0,Rural,Actif
TX0003084,2023-01-19,Dakar,Dépôt,86900.0,Orange Money,M,59.0,Periurbain,Actif
TX0002664,2022-11-29,Saint-Louis,Dépôt,22700.0,Wave,M,43.0,Urbain,Actif
TX0000805,2023-02-07,Tambacounda,Retrait,16300.0,Orange Money,M,50.0,Periurbain,Actif
TX0004740,2023-01-29,Thiès,Transfert,7900.0,Wizall,M,23.0,Periurbain,Actif
TX0001543,2022-05-21,Saint-Louis,Dépôt,146400.0,Orange Money,F,44.0,Urbain,Inactif
TX0004543,2022-06-04,Dakar,Dépôt,148500.0,Wave,M,62.0,Periurbain,Actif
TX0001550,2023-06-05,Saint-Louis,Paiement,38000.0,Wave,M,23.0,Periurbain,Suspendu
TX0004253,2022-10-04,Dakar,Recharge,198400.0,Free Money,,51.0,Urbain,Actif
TX0003204,2023-01-06,SAINT-LOUIS,Dépôt,121500.0,Free Money,M,47.0,Urbain,Actif
TX0001583,2022-09-29,Thiès,Recharge,28700.0,Orange Money,,29.0,Rural,Actif
TX0004880,2022-04-22,Diourbel,Transfert,82300.0,Wave,M,32.0,Urbain,Actif
TX0000410,2022-06-24,DAKAR,Transfert,44400.0,Orange Money,,24.0,Urbain,Actif
TX0001995,2022-12-26,Ziguinchor,Retrait,9000.0,Orange Money,F,59.0,Periurbain,Inactif
TX0001215,2022-05-01,Dakar,Dépôt,1986300.0,Free Money,M,35.0,Urbain,Actif
TX0001534,2022-08-15,Tambacounda,Recharge,48100.0,Wizall,F,46.0,Periurbain,Actif
TX0000132,2022-03-07,Tambacounda,Retrait,35100.0,Orange Money,F,55.0,Periurbain,Actif
TX0002630,2022-12-13,Kaolack,Transfert,783600.0,Free Money,F,27.0,Urbain,Actif
TX0001837,2022-07-05,Ziguinchor,Paiement,138400.0,Wizall,M,57.0,Periurbain,Actif
TX0003784,2023-03-15,Thiès,Recharge,12800.0,Free Money,F,29.0,Urbain,Actif
TX0004461,2022-10-12,Saint-Louis,Retrait,48900.0,Wave,F,45.0,Urbain,Inactif
TX0000691,2022-08-21,Thiès,Dépôt,163600.0,Wizall,M,59.0,Periurbain,Actif
TX0002499,2022-08-11,Dakar,Transfert,51300.0,Orange Money,F,60.0,Periurbain,Suspendu
TX0004788,2022-09-27,Diourbel,Paiement,34800.0,Wave,M,47.0,Rural,Actif
TX0003860,2023-03-22,Kaolack,Retrait,23000.0,Free Money,F,,Urbain,Actif
TX0004686,2022-03-18,Ziguinchor,Recharge,130100.0,Orange Money,F,49.0,Urbain,Actif
TX0002654,2023-02-24,Ziguinchor,Dépôt,32700.0,Wizall,F,22.0,Rural,Actif
TX0000287,2022-10-24,Diourbel,Recharge,60500.0,Free Money,M,35.0,Urbain,Actif
TX0003944,2022-02-24,Ziguinchor,Retrait,244000.0,Free Money,M,45.0,Rural,Actif
TX0003258,2022-08-03,SAINT-LOUIS,Retrait,70800.0,Orange Money,F,26.0,Rural,Actif
TX0004765,2023-06-27,Diourbel,Paiement,97800.0,Orange Money,F,40.0,Rural,Inactif
TX0003689,2022-01-11,Dakar,Paiement,21500.0,Orange Money,F,30.0,Urbain,Actif
TX0001877,2022-10-06,Ziguinchor,Recharge,43600.0,Orange Money,F,45.0,Rural,Actif
TX0001055,2022-07-11,Ziguinchor,Dépôt,2000000.0,Free Money,F,37.0,Rural,Actif
TX0002906,2023-06-17,Tambacounda,Retrait,1246600.0,Wave,M,35.0,Urbain,Actif
TX0004635,2023-06-05,Kaolack,Retrait,18300.0,Orange Money,M,37.0,Urbain,Actif
TX0004675,2023-04-30,Saint-Louis,Recharge,143200.0,Wave,M,43.0,Periurbain,Actif
TX0002921,2023-01-25,Ziguinchor,Retrait,81500.0,Orange Money,M,33.0,Urbain,Actif
TX0002754,2023-05-17,Tambacounda,Recharge,198100.0,Orange Money,M,51.0,Urbain,Inactif
TX0003040,2022-04-09,Tambacounda,Dépôt,42900.0,Orange Money,M,,Periurbain,Actif
TX0000763,2023-02-11,Tambacounda,Recharge,51300.0,Wizall,F,54.0,Periurbain,Actif
TX0002531,2023-03-30,Saint-Louis,Dépôt,3400.0,Orange Money,F,19.0,Rural,Actif
TX0003626,2022-01-01,Kaolack,Dépôt,245700.0,Orange Money,F,25.0,Rural,Actif
TX0001557,2022-08-13,Ziguinchor,Retrait,408100.0,Free Money,F,40.0,Periurbain,Actif
TX0003248,2023-04-22,Thiès,Dépôt,72400.0,Orange Money,F,60.0,Rural,Actif
TX0000465,2022-07-25,Diourbel,Retrait,37700.0,Wizall,M,39.0,Urbain,Actif
TX0000109,2022-02-12,Diourbel,Dépôt,74400.0,Orange Money,F,61.0,Rural,Actif
TX0001073,2022-01-10,Tambacounda,Dépôt,32400.0,Orange Money,F,63.0,Periurbain,Actif
TX0000742,2023-02-13,Ziguinchor,Paiement,17200.0,Orange Money,M,33.0,Rural,Actif
TX0002119,2023-04-28,Ziguinchor,Transfert,142500.0,Orange Money,M,58.0,Rural,Actif
TX0003554,2022-03-20,Dakar,Paiement,32200.0,Orange Money,F,37.0,Periurbain,Inactif
TX0000589,2022-03-25,Saint-Louis,Dépôt,186100.0,Wave,F,55.0,Urbain,Actif
TX0004612,2022-09-23,Tambacounda,Retrait,185600.0,Free Money,F,32.0,Urbain,Actif
TX0004572,2022-05-11,Thiès,Transfert,35600.0,Orange Money,F,59.0,Urbain,Actif
TX0000426,2022-08-30,KAOLACK,Dépôt,26700.0,Orange Money,F,37.0,Periurbain,Actif
TX0002177,2022-12-18,Diourbel,Retrait,39600.0,Free Money,F,47.0,Urbain,Actif
TX0001260,2022-05-28,Ziguinchor,Dépôt,71600.0,Orange Money,F,60.0,Rural,Actif
TX0000915,2022-08-27,Thiès,Retrait,186900.0,Orange Money,M,60.0,Periurbain,Actif
TX0003550,2023-03-16,Thiès,Retrait,29100.0,Orange Money,M,39.0,Periurbain,Actif
TX0004256,2023-06-30,Thiès,Transfert,845600.0,Free Money,M,28.0,Rural,Actif
TX0003541,2023-03-19,Saint-Louis,Retrait,41200.0,Orange Money,F,29.0,Urbain,Actif
TX0001144,2022-05-27,Thiès,Dépôt,58700.0,Free Money,M,62.0,Urbain,Actif
TX0001881,2023-04-23,Kaolack,Dépôt,251800.0,Wave,F,63.0,Urbain,Actif
TX0001647,2023-03-28,DAKAR,Dépôt,380200.0,Orange Money,F,53.0,Periurbain,Actif
TX0003095,2023-01-03,Kaolack,Retrait,19600.0,Free Money,F,25.0,Urbain,Suspendu
TX0002984,2022-10-26,Ziguinchor,Dépôt,61400.0,Orange Money,,26.0,Urbain,Actif
TX0003372,2022-05-25,Kaolack,Retrait,15700.0,Free Money,M,40.0,Rural,Actif
TX0003519,2022-04-26,Kaolack,Dépôt,57600.0,Free Money,F,24.0,Rural,Actif
TX0001292,2022-11-07,Diourbel,Paiement,86600.0,Wave,M,49.0,Urbain,Actif
TX0001002,2023-04-23,Thiès,Recharge,487900.0,Wave,M,23.0,Urbain,Inactif
TX0002251,2023-05-13,Kaolack,Dépôt,188900.0,Orange Money,M,36.0,Rural,Actif
TX0003259,2023-05-05,Kaolack,Dépôt,64700.0,Orange Money,F,61.0,Periurbain,Actif
TX0004373,2022-08-06,Kaolack,Recharge,150700.0,Wave,F,36.0,Periurbain,Actif
TX0002091,2023-06-12,Diourbel,Transfert,20600.0,Wave,M,25.0,Periurbain,Actif
TX0002972,2023-03-07,DIOURBEL,Dépôt,215900.0,Wave,F,34.0,Periurbain,Actif
TX0001545,2022-09-22,Ziguinchor,Dépôt,100100.0,Wave,F,44.0,Urbain,Actif
TX0001096,2022-05-01,Saint-Louis,Paiement,420300.0,Orange Money,F,40.0,Rural,Inactif
TX0003788,2022-03-06,Dakar,Dépôt,381300.0,Free Money,,32.0,Rural,Actif
TX0004266,2022-12-21,Kaolack,Paiement,16400.0,Free Money,M,25.0,Periurbain,Actif
TX0002550,2022-07-10,Saint-Louis,Transfert,189000.0,Wave,M,22.0,Rural,Actif
TX0001224,2022-08-18,Dakar,Retrait,32700.0,Orange Money,M,51.0,Rural,Inactif
TX0004084,2022-04-30,Diourbel,Retrait,15200.0,Wizall,M,21.0,Urbain,Actif
TX0003377,2022-04-13,Saint-Louis,Retrait,6800.0,Orange Money,F,55.0,Rural,Actif
TX0000414,2022-12-12,Tambacounda,Retrait,78600.0,Free Money,F,,Periurbain,Actif
TX0002874,2023-03-03,Ziguinchor,Dépôt,5700.0,Orange Money,,19.0,Urbain,Actif
TX0001536,2022-04-10,Tambacounda,Retrait,33600.0,Orange Money,F,27.0,Urbain,Actif
TX0001397,2022-05-17,Tambacounda,Transfert,151000.0,Wave,F,58.0,Urbain,Actif
TX0003002,2022-05-18,Ziguinchor,Transfert,7000.0,Free Money,F,59.0,Urbain,Actif
TX0000599,2022-01-23,Tambacounda,Recharge,618000.0,Wave,M,53.0,Urbain,Inactif
TX0002646,2023-06-08,Ziguinchor,Transfert,20800.0,Orange Money,M,37.0,Urbain,Actif
TX0000437,2023-03-26,Dakar,Retrait,23600.0,Orange Money,M,52.0,Periurbain,Actif
TX0004418,2022-07-03,Dakar,Recharge,131400.0,Wave,M,28.0,Urbain,Inactif
TX0004125,2023-01-05,Tambacounda,Dépôt,181800.0,Orange Money,F,63.0,Urbain,Actif
TX0004454,2023-04-19,Kaolack,Paiement,181700.0,Wave,F,20.0,Periurbain,Actif
TX0000290,2022-01-17,Tambacounda,Paiement,28800.0,Wave,F,25.0,Urbain,Actif
TX0000544,2022-12-05,Dakar,Dépôt,99200.0,Wave,,,Urbain,Actif
TX0004299,2022-11-22,Dakar,Transfert,59100.0,Wave,M,57.0,Periurbain,Actif
TX0000252,2023-04-11,Dakar,Dépôt,3400.0,Free Money,,45.0,Urbain,Actif
TX0000831,2022-09-05,ZIGUINCHOR,Retrait,61300.0,Orange Money,F,62.0,Urbain,Actif
TX0004288,2022-07-08,Dakar,Paiement,60300.0,Wave,M,40.0,Urbain,Actif
TX0000350,2022-10-03,Kaolack,Retrait,10100.0,Wave,F,49.0,Periurbain,Actif
TX0004319,2022-10-10,Diourbel,Transfert,470700.0,Orange Money,M,33.0,Periurbain,Actif
TX0000346,2022-12-14,Saint-Louis,Recharge,366200.0,Wizall,M,33.0,Periurbain,Inactif
TX0001694,2022-07-21,Tambacounda,Retrait,730600.0,Free Money,M,47.0,Periurbain,Actif
TX0001992,2022-11-30,Thiès,Paiement,446000.0,Orange Money,M,43.0,Periurbain,Actif
TX0000457,2022-09-14,Thiès,Retrait,185600.0,Free Money,F,52.0,Periurbain,Inactif
TX0004780,2022-02-07,Tambacounda,Transfert,83500.0,Wave,M,58.0,Urbain,Actif
TX0000530,2023-03-21,Tambacounda,Retrait,283200.0,Wave,F,59.0,Rural,Inactif
TX0000090,2022-03-07,Thiès,Retrait,15000.0,Wave,F,34.0,Periurbain,Actif
TX0001675,2022-06-16,Diourbel,Dépôt,40500.0,Orange Money,F,36.0,Rural,Actif
TX0004308,2023-03-30,Thiès,Transfert,36600.0,Orange Money,M,45.0,Urbain,Actif
TX0003230,2022-10-12,Thiès,Transfert,48900.0,Wizall,F,64.0,Rural,Actif
TX0002407,2022-04-30,Thiès,Dépôt,25200.0,Wizall,M,25.0,Urbain,Actif
TX0003215,2022-03-06,Thiès,Dépôt,23600.0,Wave,F,41.0,Periurbain,Actif
TX0000026,2022-04-20,Thiès,Retrait,672200.0,Wave,M,30.0,Rural,Suspendu
TX0001588,2022-08-23,Diourbel,Retrait,282200.0,Free Money,M,21.0,Urbain,Actif
TX0003007,2022-01-07,Ziguinchor,Retrait,139100.0,Free Money,M,59.0,Urbain,Actif
TX0000724,2022-11-11,Saint-Louis,Retrait,27700.0,Orange Money,M,44.0,Urbain,Actif
TX0003260,2022-04-22,Saint-Louis,Paiement,158900.0,Orange Money,F,47.0,Urbain,Actif
TX0000181,2022-03-04,Dakar,Dépôt,76800.0,Free Money,M,18.0,Urbain,Actif
TX0002259,2022-08-26,Kaolack,Paiement,16000.0,Free Money,F,41.0,Urbain,Actif
TX0002634,2023-01-26,Diourbel,Retrait,28800.0,Free Money,M,39.0,Urbain,Actif
TX0002706,2022-03-07,Diourbel,Transfert,225800.0,Wizall,M,34.0,Periurbain,Actif
TX0003807,2022-07-10,Diourbel,Dépôt,318200.0,Wave,F,60.0,Periurbain,Actif
TX0003690,2023-03-29,Kaolack,Recharge,190700.0,Orange Money,F,34.0,Periurbain,Actif
TX0001808,2022-04-06,Dakar,Retrait,56700.0,Orange Money,M,28.0,Periurbain,Actif
TX0002154,2022-02-25,Diourbel,Retrait,15200.0,Orange Money,M,57.0,Urbain,Actif
TX0000787,2022-08-08,Tambacounda,Dépôt,61300.0,Orange Money,M,37.0,Periurbain,Actif
TX0003478,2022-09-25,Tambacounda,Dépôt,35800.0,Wizall,M,44.0,Urbain,Actif
TX0000877,2022-12-27,Ziguinchor,Retrait,42800.0,Wave,M,61.0,Periurbain,Actif
TX0004400,2022-03-09,Ziguinchor,Transfert,1329500.0,Wave,M,50.0,Urbain,Actif
TX0003749,2023-04-29,Tambacounda,Paiement,29200.0,Wave,F,45.0,Urbain,Suspendu
TX0004743,2023-06-28,Tambacounda,Transfert,88700.0,Orange Money,F,19.0,Periurbain,Actif
TX0002292,2022-04-24,Ziguinchor,Paiement,45900.0,Orange Money,F,18.0,Periurbain,Actif
TX0003670,2022-05-10,Dakar,Recharge,22700.0,Orange Money,M,50.0,Urbain,Actif
TX0000069,2023-06-24,Thiès,Recharge,11100.0,Wave,F,33.0,Urbain,Actif
TX0004942,2023-04-10,Kaolack,Retrait,481900.0,Orange Money,F,21.0,Periurbain,Actif
TX0004637,2022-12-29,Kaolack,Dépôt,100400.0,Wave,M,45.0,Periurbain,Inactif
TX0002406,2022-07-19,Ziguinchor,Retrait,14700.0,Free Money,M,25.0,Urbain,Actif
TX0004217,2022-09-30,Diourbel,Retrait,24000.0,Wizall,M,39.0,Urbain,Actif
TX0004854,2022-12-10,Dakar,Retrait,32300.0,Orange Money,M,18.0,Periurbain,Actif
TX0002238,2022-02-13,Tambacounda,Dépôt,190400.0,Orange Money,F,45.0,Urbain,Actif
TX0000387,2022-04-08,Ziguinchor,Retrait,37000.0,Orange Money,M,19.0,Periurbain,Actif
TX0001200,2023-02-19,Dakar,Dépôt,207000.0,Orange Money,F,30.0,Urbain,Actif
TX0002021,2022-11-03,Ziguinchor,Transfert,11500.0,Wave,M,34.0,Urbain,Inactif
TX0002610,2023-04-05,Saint-Louis,Dépôt,96500.0,Orange Money,,48.0,Rural,Inactif
TX0003290,2022-02-06,TAMBACOUNDA,Dépôt,80300.0,Wave,F,30.0,Urbain,Actif
TX0003781,2022-06-28,Ziguinchor,Transfert,60800.0,Wizall,M,21.0,Periurbain,Actif
TX0003759,2023-03-31,Dakar,Retrait,15700.0,Free Money,,54.0,Periurbain,Actif
TX0000221,2022-11-07,Dakar,Paiement,6600.0,Free Money,,43.0,Urbain,Actif
TX0004685,2022-08-04,Kaolack,Dépôt,189700.0,Wave,M,30.0,Periurbain,Actif
TX0000677,2022-08-06,Tambacounda,Dépôt,52700.0,Free Money,F,,Rural,Actif
TX0000642,2022-04-26,Ziguinchor,Retrait,47800.0,Wave,M,22.0,Urbain,Suspendu
TX0002765,2023-06-08,Diourbel,Retrait,62200.0,Wave,F,27.0,Periurbain,Actif
TX0000626,2022-09-11,Thiès,Recharge,342000.0,Orange Money,F,25.0,Rural,Suspendu
TX0002873,2022-08-18,Saint-Louis,Dépôt,74200.0,Free Money,M,60.0,Rural,Actif
TX0002447,2022-04-17,THIÈS,Dépôt,148100.0,Wave,F,24.0,Urbain,Inactif
TX0002518,2023-01-12,Saint-Louis,Transfert,37900.0,Wizall,,34.0,Periurbain,Actif
TX0004085,2022-02-02,Thiès,Retrait,64300.0,Orange Money,M,53.0,Urbain,Actif
TX0000177,2022-07-31,KAOLACK,Transfert,17200.0,Wave,F,24.0,Urbain,Actif
TX0001001,2022-10-24,Diourbel,Paiement,25000.0,Orange Money,M,53.0,Urbain,Actif
TX0002402,2022-08-13,Ziguinchor,Dépôt,62200.0,Orange Money,M,56.0,Urbain,Actif
TX0000734,2022-07-16,Ziguinchor,Retrait,137500.0,Orange Money,F,46.0,Rural,Actif
TX0002436,2022-07-30,Kaolack,Retrait,177700.0,Orange Money,F,58.0,Rural,Inactif
TX0002440,2022-10-30,Tambacounda,Transfert,32300.0,Free Money,M,61.0,Urbain,Suspendu
